# g K weights
6.411105546534772159e+00 1.719314647573426225e+00 7.306569930222404376e-05
3.161582099184050421e+00 1.377005622804764684e+00 5.692012463548671571e-05
4.889414802644978408e+00 1.602968795957719239e+00 3.554072529805594278e-04
4.145652581350979915e+00 1.836366339691673844e+00 1.857416807621158777e-04
3.085451347677289125e+00 1.523322609216310353e+00 2.435422662360352459e-04
3.777287735595502571e+00 1.902571525070197556e+00 2.692516192784653891e-05
5.648203650013861932e+00 2.283374500634298698e+00 5.580874353014870338e-06
6.788231597590821842e+00 2.007031115869900795e+00 1.968165615600456643e-04
7.073383768943128480e+00 2.269354058741116731e+00 1.723002295683593991e-04
4.354602496872269413e+00 1.808416911846254305e+00 3.664306719925246683e-04
5.115145603371958671e+00 2.006094890189580315e+00 2.246295134563977135e-04
5.144687230041512294e+00 2.044436676690013055e+00 3.053599359546165458e-04
5.484496796035935873e+00 1.504032835357641096e+00 5.958224972569618321e-05
4.183951492438279018e+00 1.409457790764987450e+00 1.641137353980621539e-04
5.343324056093512908e+00 1.991155363287715030e+00 3.673161984625869319e-04
7.219054182906375239e+00 2.116453164016525612e+00 4.752470128843413788e-05
6.807357314678505134e+00 2.142156238001780455e+00 1.336151159016036227e-04
6.988277274099522707e+00 1.865434318266430580e+00 2.269696252577637111e-04
6.390942757141941932e+00 1.786317727864826344e+00 1.197206264737058097e-04
4.233152544898750591e+00 1.560732724919837056e+00 2.688039043945158416e-04
4.068598910469077623e+00 1.609779917362098356e+00 4.432195537541667204e-04
4.065267565914338022e+00 1.639144818938195636e+00 1.451838868307379503e-04
7.890081381316411679e+00 2.627253345207768653e+00 2.607622343654352024e-04
4.859979453317840203e+00 1.631099719945024784e+00 5.040582263370572145e-04
4.446169453808881400e+00 1.383121372614931399e+00 4.470600145038321145e-05
6.009869933723598123e+00 1.738568398650025992e+00 1.212728037121883347e-05
4.255255119928605723e+00 1.780558915299638167e+00 8.940850777892813935e-05
7.855420372692548447e+00 1.959541934072297042e+00 1.848534101560980367e-05
6.457145271462946035e+00 2.144716020492658082e+00 3.787936695680229780e-04
8.786334289554998733e+00 2.109207841195465338e+00 5.356878635059916414e-05
5.577798824258984212e+00 2.201083393940857835e+00 7.126366105055369107e-05
4.008957682868984129e+00 1.415691086574047741e+00 1.265482433631584373e-04
4.146802880213439124e+00 1.574069049474662974e+00 5.083316085083187073e-04
4.919831696692901879e+00 1.363580629180856985e+00 3.908250736302377841e-04
4.144454106320915265e+00 1.342100466335175657e+00 4.066341830643104520e-05
4.211522309298470823e+00 1.392947778285723803e+00 2.815759168334561603e-04
5.987918657663566790e+00 1.925002229620671024e+00 1.262452447292176667e-04
4.157955031687702530e+00 1.458927700363996882e+00 3.560139975471917359e-04
6.485119517659783561e+00 1.640509628821020804e+00 4.579868863113591734e-05
3.577039196160530121e+00 1.445213351995551676e+00 1.886473642123666171e-05
5.362387001343247306e+00 1.571061361052427996e+00 4.567638518816952349e-04
3.934717218210226797e+00 1.455842656177238403e+00 3.551994933986718527e-04
4.685605798453785553e+00 1.681386871022176654e+00 4.460062147462891496e-04
5.783089066824479652e+00 1.776438566492695381e+00 3.591535184606414115e-04
6.891420252420591197e+00 2.265848890353462597e+00 5.844666834543515012e-05
4.529506656039272272e+00 1.552969650835349658e+00 4.386447131781975655e-04
4.458346283561834156e+00 1.896619005188145968e+00 3.540587217763323637e-04
9.380218869979721319e+00 2.468205762669102743e+00 3.174629858071311870e-06
4.422255339756023140e+00 1.468976404166758343e+00 3.639668776954896562e-04
4.934338665713703165e+00 1.472567220674819488e+00 1.197358991681744247e-04
8.070055854020800723e+00 2.463588999026443016e+00 6.961287818092329533e-05
3.448160359727057145e+00 1.421961508653543982e+00 4.814102704967600823e-05
6.704840644545670081e+00 1.819494254403513978e+00 8.469105004220854236e-05
6.418831013986634915e+00 2.347848579586283790e+00 9.980474701470413144e-05
3.767280168618565739e+00 1.311356244875465205e+00 1.617351807971186456e-05
9.468133329399186948e+00 2.304870100842667302e+00 2.502427021144522582e-05
2.633864349478216571e+00 1.462952101345754041e+00 2.683160150940690583e-04
3.643274375431376555e+00 1.569742682901371422e+00 1.633482043004919515e-04
7.695813559025512340e+00 2.308385920140610281e+00 7.862805095546125211e-05
4.204540998472187319e+00 1.766234620245188403e+00 1.300527576778331474e-04
4.735727958683629168e+00 1.885428234461148156e+00 3.548594148909274527e-04
3.575160553679632258e+00 1.248631721338809841e+00 1.134648563005818164e-04
5.815593990476118691e+00 1.733842573319043900e+00 1.759890084579464591e-04
7.582963651458813459e+00 2.228293715760699456e+00 8.315558941438554359e-05
5.284476646519311593e+00 1.929175005341986049e+00 4.859852448497741667e-04
5.220607909006240277e+00 1.732591587007616507e+00 2.705974348906816512e-04
4.931483158216646068e+00 1.884819341407066862e+00 3.451205244883413510e-04
5.409392218352774506e+00 1.526374147175879603e+00 1.102494547059898960e-04
5.939973988355345291e+00 1.635882492951766132e+00 9.874300680217117142e-05
5.433821777893525606e+00 1.986955367593438382e+00 4.801860652359425836e-04
4.550389058341273163e+00 1.557345773173245407e+00 3.385961375179260646e-04
4.041489400949771493e+00 1.840512146782612213e+00 3.422588429638137846e-04
4.585294625416833192e+00 1.520670320692368627e+00 2.150578478742030822e-04
5.926872871805682230e+00 1.592676717993789293e+00 8.372334077428496822e-05
5.156384427774305834e+00 1.593938469561730908e+00 3.641162143421977399e-04
4.961454356937631260e+00 1.487898063521413627e+00 2.157492371363083897e-04
6.603725954105855500e+00 1.857524838605385753e+00 3.228422879086464644e-04
5.558681816782145901e+00 2.026488021508785931e+00 1.556614184845180071e-04
4.926375611723839754e+00 1.708474430946493650e+00 4.625851730713784670e-04
4.629090000628623969e+00 1.655406182534014281e+00 2.387320397718508422e-04
5.766337443572237653e+00 1.791315439450290592e+00 4.269291523720008044e-04
6.734692791047143245e+00 2.211987032041761836e+00 1.589905284324269333e-04
6.164908781187111941e+00 2.245191770144161936e+00 6.258688348813421388e-05
8.402356971086067716e+00 2.432595264588675033e+00 1.491124055112118912e-05
3.009088979295198918e+00 1.299303912442434594e+00 1.411796575402764437e-04
2.974149261044322312e+00 1.320419853014193068e+00 2.130235106535372880e-05
4.664633284471565666e+00 1.679350440569678193e+00 2.814602921863499632e-04
3.557934214263106742e+00 1.618464639322668708e+00 3.027218872631707485e-04
5.050263898855837930e+00 1.627406034607173257e+00 1.469215175610456955e-04
6.744356988597569824e+00 1.881558012607270625e+00 3.294722129699688960e-04
5.041386405812623650e+00 1.852890760145796678e+00 3.346756917051858489e-04
6.418202628163115264e+00 2.325928560315289495e+00 2.809719331479663046e-05
4.371149992821933061e+00 1.465035817068541579e+00 1.756345402026426069e-04
3.506002717129060198e+00 1.195725877443150065e+00 2.928994528903206798e-04
5.202890932130358692e+00 1.627375558432147429e+00 2.229402417345780233e-04
6.594894614422917911e+00 2.005484226857612740e+00 5.166552335424798081e-05
4.360555847984023181e+00 1.504085466976556651e+00 3.190146777829061943e-04
5.140632710616828582e+00 1.829274389272470103e+00 4.494793801763376467e-04
4.916037320603536820e+00 1.847440066857737317e+00 2.052380765224246162e-05
6.163938677190043514e+00 1.630483077363654942e+00 3.346568854319868064e-04
3.582503929411862575e+00 1.803192411889672941e+00 1.314409699721894574e-04
4.754597969143424585e+00 1.608394625858317717e+00 4.182939137975464489e-04
5.897991274563292308e+00 1.644334338784782634e+00 3.148112604257756355e-04
5.925467363711275581e+00 1.952907629150361535e+00 3.541127429261021076e-04
6.725593523291330200e+00 1.776639188051974072e+00 1.727125136302514721e-04
5.112694893846728483e+00 1.588988778152218950e+00 2.433258906157848619e-04
8.056773165115533430e+00 2.435041829640636202e+00 1.794241386113282482e-04
6.436490194041404322e+00 2.433010300289694783e+00 2.719904980378313225e-05
5.720861210893760429e+00 2.230995915751808223e+00 4.446072914877085977e-05
6.811223908968512042e+00 2.235039910176047417e+00 1.868595095898558484e-04
4.381217240290332882e+00 2.009894702555587553e+00 6.787511655671239828e-05
5.220256001130143986e+00 2.121055923821065559e+00 1.667947315245541843e-05
4.575012601186639216e+00 3.195855450729476743e+00 3.557004169290328651e-10
5.203836800564564768e+00 1.605538168406222876e+00 5.325497174791141521e-05
4.419752631586218783e+00 1.780216588008283418e+00 4.326454418029191751e-04
2.807242545997226557e+00 1.316235937860410710e+00 2.144595315439041893e-05
4.832995273808460723e+00 1.665816460819587563e+00 3.695338824771453009e-04
3.840709134182116902e+00 1.637996709974088860e+00 3.136112538197154522e-04
6.244019982932888624e+00 1.857218348764319460e+00 3.029109988725685191e-04
6.053667246654488743e+00 2.486805416502022137e+00 1.045063776048534963e-08
5.155604815272180730e+00 1.401871221154412872e+00 4.183463250394972664e-04
6.856756699470075489e+00 1.929228886834275958e+00 1.598795607138925041e-04
4.760909578266085518e+00 1.444133445448179121e+00 3.389911857231457323e-05
6.574990587461868152e+00 1.639782245909921610e+00 1.837799103902147831e-04
6.005248473969284184e+00 1.823168457576417989e+00 2.004828277629986440e-04
5.312820062569111101e+00 1.769976096191549386e+00 1.853006016808600876e-04
5.459890456804852299e+00 1.735522829615922857e+00 4.025402701508006605e-04
5.456678256270748761e+00 1.773511238571351623e+00 4.018563203498828201e-04
5.361988941686453458e+00 1.674938194257042934e+00 1.137053452589015701e-04
5.281534191906376741e+00 1.728820355317853164e+00 5.048489900775311517e-04
3.859534025773158739e+00 1.730176080779952219e+00 3.392328360732381151e-04
4.325750537970616705e+00 1.551760843541119206e+00 1.628673000990072469e-04
3.400241081126385900e+00 1.620409609612151414e+00 1.929576785552007461e-04
4.387248223264506919e+00 1.739151544574734976e+00 3.299654575508712581e-04
5.653775276718631559e+00 1.834659706064701190e+00 4.599395412299265738e-04
5.998323150281290594e+00 1.927260827347396566e+00 3.759742753659700999e-04
6.701661569327153956e+00 2.074278950719642634e+00 1.835357192100938210e-04
5.072125027825849841e+00 1.623018224470992088e+00 4.865149598615759212e-04
7.354610020801823467e+00 2.120367132607073657e+00 3.282395801271150468e-04
5.858419733086699388e+00 2.879039888312829643e+00 1.861037446265091243e-04
7.236822527580164532e+00 1.860715971768803101e+00 1.885667135773571256e-04
4.123500723058510786e+00 2.162768994984643367e+00 4.282680746070136279e-05
6.844561065943403300e+00 2.291676786699773594e+00 3.556804256439449589e-05
5.422340988377288618e+00 1.468481279031316866e+00 7.820787059682274690e-05
4.158064234685927119e+00 1.972080089737790365e+00 1.149624192359008791e-04
3.590067922991689198e+00 1.420842016679574327e+00 3.705519313719305308e-04
4.411010879088856917e+00 1.848607678638238161e+00 1.498447605524487350e-04
5.309932936202908849e+00 1.943840169406799046e+00 3.641651115116370085e-04
7.558110380979099041e+00 2.488558953122181006e+00 4.239129672288629710e-06
5.369162523171338464e+00 1.849342702826457296e+00 4.606511322123349570e-04
6.764308072894264612e+00 1.985795670489356013e+00 2.367086476792820303e-04
4.196970832281085251e+00 1.354826361250597966e+00 1.288571898680903151e-04
4.352806093700834822e+00 1.447889681096361070e+00 5.193777948421734276e-04
6.133325262491873708e+00 2.046315047457111902e+00 1.976986233981708975e-04
6.187063167442573786e+00 2.254600975577390809e+00 1.313415612694285187e-04
4.668507675165093573e+00 1.792248108236370818e+00 2.642576979464040686e-04
2.642663262245465106e+00 1.558355600776925254e+00 1.016963686724957811e-04
4.696057905886959816e+00 1.772859997516820663e+00 2.100928454083106247e-04
4.281048733204190881e+00 2.115736687559365059e+00 3.580123225942506834e-04
3.782593516261109290e+00 1.598449325594202719e+00 1.214084720562238768e-04
5.718066902259440809e+00 1.754723225767968797e+00 1.833611011972989622e-04
5.189936506793895177e+00 1.818910755651703681e+00 4.271300463362249079e-04
3.646707324145707307e+00 2.784925354103953588e+00 1.396735895230756357e-04
3.667024506152203767e+00 1.751617579877109199e+00 6.710705623718357353e-06
6.468802307235187676e+00 2.060811625044830286e+00 4.685179110071874395e-04
3.204457147338235945e+00 1.624036451048345153e+00 2.665374075518613041e-04
7.830938981573272173e+00 2.627735196372541715e+00 1.418240959129989170e-05
6.551306556255566349e+00 1.949646585007411836e+00 3.412264554519861185e-05
4.811772709275359716e+00 1.499385270774231005e+00 1.902653950161735884e-04
4.726193074135172090e+00 1.484292346301865351e+00 1.469414915250262619e-04
2.034269029251944527e+00 1.002925657759374811e+00 6.135223682080058455e-07
5.515976510499863039e+00 2.159650861051582105e+00 2.117435528857954097e-04
8.130822471366068172e+00 2.049772735199402174e+00 3.328589738124416720e-05
6.515907817054729989e+00 1.843148641578178148e+00 3.321160520124036373e-04
7.349336348307221378e+00 2.042072512090538972e+00 1.288713179815597775e-04
3.821700439223365997e+00 1.487594169386738052e+00 2.724810771601845821e-04
5.929051366103014864e+00 2.148328441644464792e+00 3.467167315110055294e-04
4.832084131962421480e+00 1.642196952081498296e+00 4.393400270436495243e-04
4.387099125834327040e+00 1.703587480907573726e+00 3.493521730524322866e-04
3.219134970465137080e+00 1.321315555158790289e+00 1.511814732681804384e-04
4.836122168715441205e+00 2.060126238536871934e+00 5.929869013735194344e-05
3.944716230148422653e+00 1.516491865998702337e+00 1.400428868521831334e-04
9.287685099377663178e+00 2.521245193167713339e+00 1.180015382985386959e-05
4.681326475809863830e+00 1.800010186180719840e+00 4.131330573913750623e-04
6.677676892294790889e+00 1.729452068581197821e+00 1.977049758758518509e-05
5.352717331731422945e+00 1.542183501083657537e+00 1.288874061543017881e-04
4.294108486699867555e+00 1.908827841268754710e+00 1.688705614584181704e-04
8.277070443676459277e+00 2.329248450144765226e+00 8.082080710731219270e-05
5.697615654822299369e+00 2.207131961427578837e+00 3.015661835321815102e-05
6.499291464125406925e+00 1.990536965439659634e+00 2.134312509639965563e-04
6.604019261382892303e+00 2.056909073112766606e+00 1.386837557149564742e-04
4.606611637690890326e+00 1.568647781112128214e+00 3.336060310759874498e-04
4.901476147899842317e+00 2.019866506896427438e+00 1.073711378993976427e-04
4.614977379592859918e+00 1.599386994368145132e+00 4.511068163701260686e-04
6.832587210196157557e+00 1.821084302238770603e+00 7.997392343437322666e-05
4.374355748262136245e+00 1.929507013099903467e+00 2.272109426386942756e-04
6.131481975200749446e+00 1.528280799313493477e+00 6.336159722341325271e-06
7.054613105702165932e+00 2.115842324536290064e+00 3.749900958349853327e-05
7.237581432072064835e+00 2.074714702603843275e+00 7.069187275087191575e-05
7.122481907837381776e+00 2.228150648328494299e+00 6.961659585144241091e-05
4.384629735862062283e+00 1.585532406124347204e+00 3.326659754298552153e-04
1.986198791448798850e+00 1.205813123228267614e+00 3.899370766882703212e-05
3.475239541958192291e+00 1.270263226648622901e+00 4.752955505572341430e-05
5.351974326720419839e+00 1.626194510257468639e+00 1.824646098967953596e-04
4.497048273201714963e+00 1.890628390750779264e+00 1.559528931317199216e-04
6.706779550788326105e+00 2.526280189845650170e+00 8.968220433365691084e-06
8.890827070932225240e+00 2.608805788245201818e+00 2.437238861901089770e-04
6.113168122555238782e+00 2.224487322195231265e+00 3.003468826928015019e-04
4.613130421938329562e+00 1.598358192440995529e+00 4.372517732594729373e-04
5.933664522618047776e+00 1.978794960756487864e+00 3.667823495744972919e-04
3.988143522113601236e+00 1.674762064831596842e+00 1.898111023492511608e-04
4.788221093893397118e+00 1.415107288528906215e+00 1.154115915775224117e-04
